sn	sess	chordID	num_trials	accuracy	num_fingers	MD	MT	RT	ET	MD_std	MT_std	RT_std	ET_std	diff_force_f1	diff_force_f2	diff_force_f3	diff_force_f4	diff_force_f5	force_f1	force_f2	force_f3	force_f4	force_f5	force_e1	force_e2	force_e3	force_e4	force_e5
16	2	22992	5	  1	3	   1.184096	   1086.4	    373.6	     1460	   0.467812	 1084.1563	66.699325	1143.9528	    -2.93568	    -3.81122	   0.265898	   -0.240206	    -2.20522	     2.93614	      3.8112	  -0.1026198	   0.1224843	      2.2057	    0.0006284	 -2.54212e-05	    0.1632742	     -0.11767	  0.000450178
16	2	29229	4	0.8	3	    1.40958	     1179	    464.5	   1643.5	  0.9889049	 1127.8209	95.028066	1161.1734	   -2.483275	  -0.4207025	    -2.8013	   -2.421175	     0.17957	      2.4829	   0.2579088	    1.919137	      2.0851	  -0.1796725	  -0.00037011	   -0.1628125	   -0.8821705	     -0.33609	-9.455525e-05
16	2	29292	5	  1	3	    1.96426	   2744.4	    427.6	     3172	  0.4697484	 1287.0162	147.37978	1357.4159	    -3.29004	   -0.766586	   -3.01784	  -0.2931902	    -2.17758	        3.29	    0.767176	    5.509044	   0.2935654	     2.17762	-0.0001159098	   0.00054711	     2.491188	  0.000404222	   2.2842e-05
16	2	29922	5	  1	3	  0.2017378	    187.2	    349.6	    536.8	  0.2254008	 166.74891	48.319768	187.94999	    -2.67352	  -0.0904318	 0.00868424	    -2.30808	    -2.37522	      2.6744	   -0.025062	  0.01731026	     2.10756	     2.37558	   0.00099346	    -0.115498	   0.02600546	    -0.200384	  0.000362002
16	2	92229	5	  1	3	   0.212738	    402.8	      444	    846.8	  0.2024057	 331.34152	53.497664	365.71464	   0.1967896	    -3.02616	    -2.6807	    -1.77826	  -0.1335156	   -0.095515	     2.98366	      2.3737	     1.51102	   0.1337748	    0.1012921	    -0.042568	   -0.3069896	    -0.267208	  0.000336442
16	2	92292	5	  1	3	    1.24878	   1438.4	    231.2	   1669.6	  0.4128618	 1114.3064	161.86167	1121.9166	   -0.874826	    -3.52288	   -3.45062	  -0.0111434	    -2.20068	     0.87442	     3.52254	    3.114138	  -0.0285704	     2.20078	 -0.000366978	 -0.000399156	   -0.3364324	   -0.0396636	  0.000106311
16	2	92922	5	  1	3	   1.236258	   1226.4	    610.8	   1837.2	  0.2802574	 823.26594	109.15677	898.64186	   -0.708872	    -3.83404	  -0.352308	     -2.0857	    -1.93714	    0.733536	     3.75202	    0.383979	     1.88592	     1.93698	   0.02465676	   -0.0819418	   0.03168862	    -0.199718	-0.0002315562
16	2	99222	5	  1	3	   1.487002	   2137.2	    386.8	     2524	   1.302084	 1520.9054	 94.35677	1468.6109	   -0.333352	  -0.2859258	   -3.05544	    -2.58678	      -1.723	    0.333132	   0.2863976	     4.41615	     2.58702	      1.7231	 -0.000316488	  0.000428446	     1.360717	  0.000252622	  9.43984e-05
16	2	11119	5	  1	4	   0.658538	    666.8	    412.8	   1079.6	  0.3389141	 581.64353	91.220612	572.14054	      2.4101	     2.54166	    3.04574	     1.85064	    0.491904	    -0.18489	   -0.734194	   -1.181013	   -0.793308	    -0.49131	      2.22526	       1.8075	     1.864742	      1.05733	  0.000604578
16	2	11191	4	0.8	4	   1.170933	   2407.5	    645.5	     3053	  0.2437856	 657.61666	234.05626	660.02929	    2.392325	     2.36785	     2.2405	   -0.184455	     1.75195	  -0.4677825	   -0.725985	 -0.07483425	  0.09151075	   -0.935205	       1.9245	     1.641875	     2.165633	  -0.09300325	    0.8167725
16	2	11911	5	  1	4	    1.64954	   2265.6	    667.6	   2933.2	  0.4122164	 1016.6754	167.01736	1081.9386	     2.71382	      2.4381	 -0.0215698	     1.78328	      1.7061	    -0.45166	   -0.603468	    2.289496	   -0.607952	    -0.76821	      2.26212	      1.83458	     2.267924	      1.17536	     0.937878
16	2	19111	5	  1	4	    1.20382	   1203.6	    332.8	   1536.4	   0.609921	 684.65962	88.719784	627.23584	     3.12076	  -0.2958484	    2.93122	     1.76166	     1.96572	   -0.471944	    0.666138	  -0.2525455	    -0.86781	     -1.0985	      2.64876	    0.3702966	     2.678678	     0.893882	     0.867222
16	2	91111	5	  1	4	   1.070546	    714.8	    417.6	   1132.4	  0.4571728	 194.90818	106.99907	270.39379	   -0.359213	     2.54022	    3.45424	     1.60264	     1.83232	   0.3584216	   -0.650034	  -0.5181432	   -0.925134	    -1.15888	 -0.000863738	      1.89022	     2.936102	       0.6775	     0.673462
16	2	11129	4	0.8	4	      1.608	   2332.5	      433	   2765.5	  0.1336624	  607.9131	206.39444	537.70717	    2.679825	       2.719	    2.49485	    -1.88275	    0.175175	  -0.4389425	  -0.8465275	    -1.15468	     1.61545	   -0.175125	       2.2409	     1.872475	     1.340136	    -0.267285	  9.77785e-05
16	2	11192	5	  1	4	     1.8196	   2294.8	    309.6	   2604.4	  0.3890096	  1785.932	93.982977	1827.5127	     3.14856	     2.70626	    3.22194	   -0.215978	    -2.12646	   -0.448784	   -0.603194	   -1.198966	    0.216174	     2.12708	      2.69978	       2.1031	     2.022988	    0.0002738	  0.000637288
16	2	11219	5	  1	4	   1.239026	   1654.8	    450.4	   2105.2	  0.5609839	 1709.9658	146.03698	1836.5612	     2.73746	     2.46294	   -2.75854	      1.6081	    0.067548	   -0.516678	   -0.624344	    4.703846	    -0.53512	  -0.0676964	      2.22076	      1.83858	     1.945304	     1.072982	-0.0001826242
16	2	11291	5	  1	4	    0.94085	   1454.4	      386	   1840.4	  0.3122595	 684.65816	37.762415	694.53783	     2.82948	     2.57986	   -2.53688	   -0.424664	     1.68378	   -0.626784	   -0.728078	    4.413474	   0.2077054	   -0.945188	       2.2027	      1.85176	     1.876595	    -0.217104	     0.738616
16	2	11912	5	  1	4	    1.79302	   2082.4	      552	   2634.4	   0.459083	  698.3429	 63.67103	 690.8667	     2.75458	     3.08686	   0.559412	     1.68898	    -2.03332	   -0.385176	   -0.942036	   0.1587644	    -0.78941	     2.03336	      2.36934	      2.14486	    0.7181814	     0.899598	  -4.2666e-06
16	2	11921	5	  1	4	    1.63122	   1661.2	      288	   1949.2	  0.4688784	 809.39805	108.39742	878.32409	     2.65558	     3.11496	  -0.362358	    -1.87414	     1.66002	   -0.223282	   -0.734362	    3.295376	     1.75642	    -1.01645	      2.43232	       2.3806	     2.933044	    -0.117666	     0.643552
16	2	12119	5	  1	4	   0.802746	   1146.4	    723.2	   1869.6	  0.3263977	 777.95295	 380.4592	955.34748	     2.63256	    -3.37694	    2.87358	     1.74178	    0.451624	   -0.517114	     4.06174	  -0.6612107	   -0.625594	   -0.451528	      2.11546	    0.6847964	     2.212362	     1.116194	  3.36008e-05
16	2	12191	5	  1	4	    2.16646	   3926.8	    580.4	   4507.2	  0.8777184	 2698.9823	298.73868	2734.1264	      3.1595	    -3.39496	    2.75158	     0.10351	     2.06656	   -0.400588	     4.03376	   0.2007784	   -0.164558	    -1.20062	      2.75892	      0.63881	     2.952338	   -0.0611312	     0.865954
16	2	12911	5	  1	4	     1.4775	   1756.8	    539.2	     2296	  0.1371119	  348.9659	249.14895	268.94981	     3.67192	     -3.3403	   0.041214	     1.57182	      1.7259	   -0.636488	     3.89958	    1.591162	   -0.585128	   -0.817328	       3.0355	     0.559224	     1.632378	     0.986734	      0.90856
16	2	19112	4	0.8	4	   2.024275	   2991.5	      418	   3409.5	  0.4865203	 2026.2585	116.06895	2089.9597	      3.2501	  -0.1981775	    4.07275	    1.608225	     -1.5723	  -0.3333425	   0.3041925	   -1.432675	    -0.97023	    1.572325	     2.916775	    0.1060095	     2.640145	      0.63795	 -2.60545e-05
16	2	19121	5	  1	4	    1.81158	   3753.2	    612.8	     4366	  0.4243876	 1741.0667	171.98605	1659.2655	     2.44086	   -0.416048	    2.57074	    -1.97166	     1.69314	   -0.433532	    0.645862	  -0.5708159	     1.97126	    -0.93752	      2.00734	     0.229826	      1.99993	 -0.000254622	      0.75566
16	2	19211	5	  1	4	   1.326428	   1833.6	    500.4	     2334	    0.27068	 1389.9924	118.37567	1331.0545	      3.3387	  -0.1193505	    -2.9083	      1.9938	     2.37436	   -0.402632	     0.41149	     9.47232	    -0.97264	     -1.1657	        2.936	    0.2921506	      6.56401	     1.021128	      1.20871
16	2	21119	5	  1	4	   1.017896	     1162	    336.8	   1498.8	  0.6915961	 1144.0035	37.459311	1145.8312	     -3.5342	     3.01852	     3.0143	     1.95956	    0.390814	       3.535	   -0.734368	  -0.9223712	   -0.802428	    -0.39016	  0.000918434	      2.28424	     2.091932	     1.157166	  0.000619288
16	2	21191	5	  1	4	    1.68044	   2084.8	    483.6	   2568.4	  0.3361938	 892.33917	94.227385	827.87245	    -4.23836	     2.62866	    2.41018	  -0.2804882	     1.67148	     4.23744	   -0.564294	   0.5876228	   0.2507189	   -0.894692	 -0.000875158	      2.06432	     2.997786	  -0.02972146	      0.77681
16	2	21911	5	  1	4	    1.98354	   1427.2	    469.6	   1896.8	  0.5069777	 322.97554	89.391275	347.47834	    -2.90976	     2.89738	  -0.640036	     1.89386	     2.35494	     2.90898	   -0.650006	    5.941502	   -0.926212	     -1.2077	  -0.00086076	      2.24742	     5.301454	      0.96763	     1.147266
16	2	29111	5	  1	4	   0.739614	   1055.6	    459.2	   1514.8	  0.3691366	 1332.1685	78.747698	1334.6952	    -3.71292	    0.198664	    3.35988	     1.88612	     1.89484	     3.71238	   -0.088982	  -0.6538642	   -0.898218	    -1.20772	 -0.000629732	    0.1096564	     2.706004	     0.987908	     0.687124
16	2	91112	5	  1	4	   1.041946	   1211.2	    480.4	   1691.6	  0.3686248	 484.19542	87.262821	433.77275	   -0.347884	     2.57598	     3.6311	     1.77274	    -2.10212	    0.347514	   -0.992788	  -0.7503026	   -0.941914	     2.10212	-0.0003850202	       1.5832	     2.880802	     0.830792	  4.12006e-05
16	2	91121	5	  1	4	     1.3604	   3276.4	      334	   3610.4	  0.3034271	 1440.1565	41.400483	1461.1642	   -0.457492	     3.29442	    2.53826	    -2.62138	     1.80458	    0.457212	   -0.992826	   0.7376446	     2.28556	   -0.981612	 -0.000310264	       2.3016	      3.27589	    -0.335854	     0.822958
16	2	91211	5	  1	4	   1.719278	   2368.4	    723.2	   3091.6	  0.5672001	 1261.9662	341.68875	1147.6301	    -0.63259	     2.50352	   -2.84104	      1.9262	     1.68478	     0.63165	   -0.566248	    6.492308	   -0.482996	   -0.892722	 -0.000862184	      1.93726	     3.651294	      1.44322	     0.792064
16	2	92111	5	  1	4	   1.212884	   1289.6	    488.4	     1778	  0.2619754	 391.06879	90.115481	361.51625	    -1.04693	    -3.43736	    3.09962	     1.76758	     2.01722	    1.045822	     3.43696	    -0.68355	   -0.570356	   -0.917776	 -0.001121364	 -0.000427466	     2.416092	      1.19726	     1.099404
16	2	11229	5	  1	4	     0.8782	   1863.2	    696.8	     2560	  0.3108982	 1323.0621	75.876215	1316.5804	     2.80334	     2.36928	    -3.1005	    -1.75238	  -0.1996356	    -0.64403	   -0.724466	    4.241672	     1.53526	    0.199762	      2.15924	      1.64482	     1.141114	    -0.217224	  6.39994e-05
16	2	11292	5	  1	4	    1.81472	     2776	    517.6	   3293.6	  0.2361716	 2107.6921	157.03121	2186.0377	     2.65168	     3.56018	   -2.82316	  -0.0293534	    -2.08512	   -0.466064	   -0.942024	    5.834984	    -0.14078	     2.08502	       2.1856	       2.6182	     3.011804	   -0.1700776	-0.0001404004
16	2	11922	5	  1	4	   1.278876	    865.2	    480.4	   1345.6	   0.410833	 378.81024	197.44062	263.11746	     2.39128	     2.70444	  -0.619692	    -2.21934	    -1.91068	   -0.179974	   -0.649986	    3.603068	     2.21964	     1.91076	      2.21132	       2.0545	     2.983414	   0.00033049	 0.0001190232
16	2	12129	5	  1	4	     1.3123	    979.6	    591.2	   1570.8	  0.1848485	 682.86075	 302.5842	969.80885	      3.2153	    -3.56642	    2.91432	    -2.35878	   0.2638048	   -0.618826	      3.5985	  -0.7615674	     2.31906	  -0.2637448	       2.5965	   0.03208373	     2.152754	   -0.0396724	  3.51546e-05
16	2	12192	5	  1	4	     1.8995	   4767.2	    546.4	   5313.6	  0.6105859	 2236.5011	360.89444	1922.8861	     2.45096	    -3.53852	    3.11798	  -0.1798256	    -1.86166	  -0.1269992	     4.40334	   -1.146257	   0.0621628	     1.86232	        2.324	     0.864818	     1.971754	    -0.117588	   0.00061898
16	2	12219	5	  1	4	    1.13167	   1653.2	    607.2	   2260.4	  0.1819767	 543.63701	245.10243	603.88641	     3.15222	    -2.94014	   -2.92464	     1.59932	    0.377704	   -0.495534	      4.1021	    4.856504	   -0.569402	   -0.377032	       2.6567	     1.161966	     1.931846	     1.029928	   0.00071449
16	2	12291	5	  1	4	    1.33656	   2076.4	    489.2	   2565.6	  0.2233835	 1124.3802	105.57083	1141.2365	     2.95882	    -3.52094	   -2.64994	   -0.186018	     1.63722	  -0.1561956	     4.54462	    5.709584	   0.2831716	    -0.92519	      2.80258	     1.023702	     3.059668	   0.09719995	     0.712046
16	2	12912	5	  1	4	    1.90868	   2624.4	    420.8	   3045.2	  0.4759629	 601.57194	170.51452	638.32218	     2.65158	    -3.91222	   0.061398	      1.6462	    -1.79624	     -0.1424	      4.4793	   0.6674464	    -0.77789	      1.7964	       2.5092	      0.56706	    0.7288414	      0.86825	 0.0001365776
16	2	12921	5	  1	4	    1.92184	   2805.6	    338.4	     3144	   0.458743	 1392.8563	219.06803	1544.3814	     2.55918	    -3.51958	    0.13619	     -1.9676	     1.78324	   -0.466214	     4.85176	    3.707138	      1.9571	   -0.814462	       2.0929	     1.332208	     3.843324	   -0.0103956	     0.968796
16	2	19122	5	  1	4	    1.53158	   1802.4	    434.8	   2237.2	  0.4831043	 1228.9625	201.48747	1198.5563	     2.89318	   0.1104322	    3.02416	    -2.04176	    -1.87136	  -0.2618644	  -0.0855038	   -1.128158	     2.04128	     1.87098	       2.6313	   0.02491898	     1.896014	 -0.000355642	  -0.00040951
16	2	19212	4	0.8	4	   1.878975	     5488	    711.5	   6199.5	  0.6581347	 3882.9477	217.23336	 3680.804	     3.19215	  -0.2459335	    -3.1749	      1.5972	    -1.66455	  -0.5183825	   0.5886558	    4.838388	  -0.6178775	      1.6652	     2.673825	    0.3426887	     1.663461	      0.97935	 0.0006793875
16	2	19221	5	  1	4	   1.220094	     1774	    590.4	   2364.4	   0.479627	 1293.2138	107.09248	1298.5487	     3.48072	    -0.51723	   -2.98842	     -1.8879	     1.77766	   -0.645524	    0.909182	     6.03688	     1.87718	    -0.82294	      2.83528	    0.3919044	     3.048484	    -0.010662	     0.954734
16	2	21129	5	  1	4	   0.983996	      628	      346	      974	  0.1851029	 225.26873	55.892754	246.97368	    -2.58676	      3.5037	     3.2972	     -2.2976	   0.0892476	     2.58742	   -0.914154	   -1.199609	     2.09712	  -0.0889602	  0.000757382	      2.58956	     2.097582	    -0.200396	  0.000317512
16	2	21192	5	  1	4	   1.104798	   1504.4	    346.8	   1851.2	  0.1394817	  475.7802	91.056027	444.15673	    -2.55134	     2.76278	    4.04818	  -0.2740786	    -2.03396	      2.5512	   -0.838274	   -1.189306	   0.0305518	     2.03412	  -9.2799e-05	      1.92456	     2.858854	      -0.2435	 0.0002022222
16	2	21219	5	  1	4	   1.266606	   2871.2	    491.2	   3362.4	     0.4473	 2040.1748	135.36322	1950.6509	    -3.01632	     2.80524	   -2.53636	      2.0019	    0.455884	       3.016	   -0.829706	    6.387268	   -0.598852	   -0.455552	-0.0003027102	      1.97552	       3.8509	        1.403	 0.0003973318
16	2	21291	5	  1	4	    1.51872	     1992	    789.6	   2781.6	  0.4363247	 1615.4702	 235.8703	1628.5867	    -3.24776	      2.6758	   -3.01544	  -0.0757876	     1.88652	     3.24742	    -0.92349	    6.857722	  0.01451278	     -1.0783	 -0.000353688	      1.75234	      3.84226	   -0.0612366	     0.808228
16	2	21912	5	  1	4	   1.320104	   1340.4	    473.6	     1814	  0.7416405	 626.11884	84.822167	572.59584	    -3.40066	     3.01844	    0.02517	      1.7044	     -2.1239	     3.40148	     -0.9142	    2.113638	    -0.81528	     2.12446	  0.000887328	      2.10426	       2.1388	     0.889144	  0.000579112
16	2	21921	5	  1	4	    2.26754	   2280.4	    507.6	     2788	  0.9981597	 808.72047	359.24198	763.07667	      -3.865	     3.04856	   0.380062	    -1.94434	     1.74538	      3.8643	   -0.834638	    2.785526	     1.67706	   -0.815328	 -0.000682172	      2.21392	     3.165578	    -0.267238	     0.930058
16	2	22119	5	  1	4	    0.98542	   2091.6	    683.6	   2775.2	  0.3173207	 1467.8886	545.59582	1696.4826	    -2.52616	    -3.96668	    3.36316	      2.0903	    0.504044	     2.52648	     3.96666	  -0.6789286	   -0.788066	   -0.503348	 0.0004484442	   -7.644e-06	     2.684222	     1.302262	   0.00068111
16	2	22191	4	0.8	4	   1.842505	     3569	    500.5	   4069.5	  0.7730311	 1985.0175	102.36373	1928.1455	   -2.747125	     -3.0819	    3.07455	   -0.437995	    1.736125	      2.7475	       3.122	  -0.3302201	     0.32036	    -1.01727	   0.00050239	   0.04012022	     2.744352	   -0.1175775	    0.7188275
16	2	22911	5	  1	4	   1.088544	   2007.2	    445.6	   2452.8	  0.5014171	 1130.7923	82.588135	1139.7268	    -3.06396	    -3.98546	   0.334494	     1.67464	       1.954	     3.06268	     4.30378	    1.737096	   -0.698572	   -0.959398	   -0.0012747	     0.318281	     2.071584	     0.976086	      0.99465
16	2	29112	5	  1	4	   0.793048	   2041.6	    324.4	     2366	  0.4756108	 3308.2283	84.574228	3239.8352	     -2.5713	  -0.4555652	    3.70722	     1.84616	    -2.21416	     2.57098	   0.3369392	   -1.463596	   -0.781066	     2.21424	-0.0003311998	    -0.118674	     2.243616	     1.065068	  7.68458e-05
16	2	29121	4	0.8	4	   2.102125	     3768	    502.5	   4270.5	  0.5983183	   2035.25	126.67412	2134.1836	    -3.69385	  -0.4675575	     2.8991	    -2.38085	    1.764225	    3.692825	     0.98175	  -0.1287245	     2.33745	  -0.8213625	 -0.000959215	       0.5142	     2.770355	  -0.04329175	    0.9428675
16	2	29211	5	  1	4	      1.686	   3819.6	    854.8	   4674.4	  0.6598556	 2275.7559	228.90435	2293.2908	    -3.67156	   -0.568684	   -2.89676	     1.62832	     1.68998	      3.6704	    0.656532	    5.028576	   -0.660936	   -0.943564	 -0.001117632	   0.08785177	     2.131791	      0.96737	     0.746402
16	2	91122	5	  1	4	   1.284474	   2180.4	      284	   2464.4	   0.417795	 681.23329	108.57256	663.57275	  -0.4896328	     2.73926	    3.13264	    -1.98854	    -1.84112	   0.4896912	    -0.53936	   -1.120236	      1.9881	     1.84068	 0.0001796452	      2.19988	     2.012414	-0.0002699996	 -0.000445868
16	2	91212	5	  1	4	    0.98768	     1866	    368.4	   2234.4	  0.2627768	 1005.2353	61.276423	1027.0184	   -0.558842	     2.82912	   -2.73748	     1.75894	    -1.88498	    0.558924	   -0.843674	    5.846108	   -0.602004	     1.88538	 0.0001125774	      1.98548	     3.108644	     1.156886	  0.000495332
16	2	91221	5	  1	4	   0.763094	   1654.8	    590.8	   2245.6	  0.2373409	 965.99234	251.47803	1003.4654	   -0.551372	      2.9592	   -2.31204	      -1.692	      1.8356	    0.550304	    -0.72402	    7.025136	     1.52158	   -0.835488	 -0.000997862	      2.23518	      4.71308	   -0.1705148	     1.000118
16	2	92112	5	  1	4	   0.850956	   2220.8	    710.4	   2931.2	  0.4291105	 1754.3606	188.01808	1588.4134	    -0.92133	    -3.75856	    3.67274	      1.6538	    -2.02766	     0.92067	     3.75906	   -1.136554	    -0.62099	     2.02788	 -0.000644888	  0.000491422	     2.536186	     1.032844	  0.000150088
16	2	92121	5	  1	4	    2.20106	   3867.6	    494.4	     4362	  0.4796247	 2967.5618	221.69078	2983.7899	    -0.78519	    -3.23944	    3.11824	    -2.59798	     1.99386	    0.784214	     3.83796	    1.195991	     2.26234	    -0.98602	 -0.000986236	     0.598518	     4.314196	    -0.335694	      1.00783
16	2	92211	5	  1	4	   1.140342	     1736	    747.2	   2483.2	  0.4498562	 832.41216	292.87745	884.32076	    -0.67933	    -3.61848	   -2.73718	     1.61606	      2.1707	    0.678874	       3.641	    4.768564	   -0.507956	   -0.926082	-0.0003756446	   0.02246142	     2.031378	     1.108122	     1.244644
